time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_R00	Torso_R01	Torso_R02	Torso_R10	Torso_R11	Torso_R12	Torso_R20	Torso_R21	Torso_R22	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_R00	RightThigh_R01	RightThigh_R02	RightThigh_R10	RightThigh_R11	RightThigh_R12	RightThigh_R20	RightThigh_R21	RightThigh_R22	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_R00	RightLeg_R01	RightLeg_R02	RightLeg_R10	RightLeg_R11	RightLeg_R12	RightLeg_R20	RightLeg_R21	RightLeg_R22	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_R00	RightFoot_R01	RightFoot_R02	RightFoot_R10	RightFoot_R11	RightFoot_R12	RightFoot_R20	RightFoot_R21	RightFoot_R22	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_R00	LeftThigh_R01	LeftThigh_R02	LeftThigh_R10	LeftThigh_R11	LeftThigh_R12	LeftThigh_R20	LeftThigh_R21	LeftThigh_R22	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_R00	LeftLeg_R01	LeftLeg_R02	LeftLeg_R10	LeftLeg_R11	LeftLeg_R12	LeftLeg_R20	LeftLeg_R21	LeftLeg_R22	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_R00	LeftFoot_R01	LeftFoot_R02	LeftFoot_R10	LeftFoot_R11	LeftFoot_R12	LeftFoot_R20	LeftFoot_R21	LeftFoot_R22
0.00164	0.00194355	0	0.950229	8.14065e-14	-3.5137e-14	1.56676	-0.344055	1.14814	4.41013e-14	-0.171095	0.985255	3.14193e-14	-5.19584e-14	2.24265e-14	-1	-0.985255	-0.171095	4.70735e-14	0.00194355	0	0.950229	7.08937e-14	-5.32515e-14	-1.10339	-0.065148	1.19681	4.41013e-14	0.0647798	0.9979	3.14193e-14	-4.52485e-14	3.39882e-14	-1	-0.9979	0.0647798	4.70735e-14	0.0314183	-2.05881e-14	0.496185	6.83125e-14	-5.65246e-14	-1.36331	-0.032422	0.697067	6.83307e-14	0.111609	0.993752	3.14193e-14	-4.36011e-14	3.60773e-14	-1	-0.993752	0.111609	4.70735e-14	0.0818656	-4.02958e-14	0.0470085	7.12021e-14	-5.28383e-14	-1.12291	-0.0366462	0.0790237	9.38799e-14	0.058976	0.998259	3.14193e-14	-4.54454e-14	3.37245e-14	-1	-0.998259	0.058976	4.70735e-14	0.00194355	0	0.950229	8.63832e-14	-1.99895e-14	1.67524	-0.544118	1.06796	4.41013e-14	-0.344782	0.938683	3.14193e-14	-5.51348e-14	1.27585e-14	-1	-0.938683	-0.344782	4.70735e-14	-0.154932	-2.50863e-14	0.523128	8.63696e-14	-2.0048e-14	1.69075	-0.542878	1.83056	5.31965e-14	-0.344146	0.938916	3.14193e-14	-5.51262e-14	1.27958e-14	-1	-0.938916	-0.344146	4.70735e-14	-0.310486	-5.00034e-14	0.0987381	8.12696e-14	-3.54526e-14	2.23811	-0.0609031	2.65026	6.22582e-14	-0.167271	0.985911	3.14193e-14	-5.1871e-14	2.26279e-14	-1	-0.985911	-0.167271	4.70735e-14
0.00165	0.00195545	0	0.95023	8.14903e-14	-3.51356e-14	1.5667	-0.344057	1.14812	4.40197e-14	-0.17108	0.985257	3.13638e-14	-5.20139e-14	2.24265e-14	-1	-0.985257	-0.17108	4.69624e-14	0.00195545	0	0.95023	7.09768e-14	-5.32679e-14	-1.10329	-0.0651873	1.19679	4.40197e-14	0.0647688	0.9979	3.13638e-14	-4.53034e-14	3.4e-14	-1	-0.9979	0.0647688	4.69624e-14	0.0314252	-2.0613e-14	0.496186	6.8395e-14	-5.65447e-14	-1.36309	-0.0324623	0.697086	6.82566e-14	0.111595	0.993754	3.13638e-14	-4.36554e-14	3.60916e-14	-1	-0.993754	0.111595	4.69624e-14	0.0818664	-4.03453e-14	0.0470089	7.12854e-14	-5.28542e-14	-1.12518	-0.0366925	0.0791407	9.38148e-14	0.0589648	0.99826	3.13638e-14	-4.55003e-14	3.3736e-14	-1	-0.99826	0.0589648	4.69624e-14	0.00195545	0	0.95023	8.64653e-14	-1.99732e-14	1.67531	-0.544114	1.06794	4.40197e-14	-0.344766	0.938689	3.13638e-14	-5.51894e-14	1.27486e-14	-1	-0.938689	-0.344766	4.69624e-14	-0.154913	-2.51112e-14	0.523127	8.64517e-14	-2.00318e-14	1.69088	-0.542873	1.83057	5.31075e-14	-0.34413	0.938922	3.13638e-14	-5.51808e-14	1.2786e-14	-1	-0.938922	-0.34413	4.69624e-14	-0.31046	-5.00529e-14	0.0987342	8.13531e-14	-3.54521e-14	2.2316	-0.0608714	2.65033	6.21619e-14	-0.167249	0.985915	3.13638e-14	-5.19264e-14	2.26285e-14	-1	-0.985915	-0.167249	4.69624e-14
0.00166	0.00196735	0	0.950232	8.14871e-14	-3.5656e-14	1.56664	-0.344058	1.14809	4.40516e-14	-0.171064	0.98526	3.13638e-14	-5.20139e-14	2.27596e-14	-1	-0.98526	-0.171064	4.71845e-14	0.00196735	0	0.950232	7.08531e-14	-5.37711e-14	-1.10319	-0.0652266	1.19676	4.40516e-14	0.0647578	0.997901	3.13638e-14	-4.52262e-14	3.43226e-14	-1	-0.997901	0.0647578	4.71845e-14	0.0314321	-2.05779e-14	0.496187	6.82479e-14	-5.70414e-14	-1.36287	-0.0325025	0.697106	6.85175e-14	0.111582	0.993755	3.13638e-14	-4.35632e-14	3.64101e-14	-1	-0.993755	0.111582	4.71845e-14	0.0818671	-4.02685e-14	0.0470094	7.11646e-14	-5.33582e-14	-1.12743	-0.0367388	0.0792574	9.43002e-14	0.0589535	0.998261	3.13638e-14	-4.5425e-14	3.4059e-14	-1	-0.998261	0.0589535	4.71845e-14	0.00196735	0	0.950232	8.65553e-14	-2.04859e-14	1.67539	-0.544109	1.06791	4.40516e-14	-0.344751	0.938694	3.13638e-14	-5.52491e-14	1.30763e-14	-1	-0.938694	-0.344751	4.71845e-14	-0.154894	-2.51383e-14	0.523126	8.65414e-14	-2.05445e-14	1.69101	-0.542868	1.83058	5.33727e-14	-0.344114	0.938928	3.13638e-14	-5.52402e-14	1.31138e-14	-1	-0.938928	-0.344114	4.71845e-14	-0.310434	-5.01069e-14	0.0987304	8.13476e-14	-3.5973e-14	2.2251	-0.06084	2.6504	6.26589e-14	-0.167227	0.985918	3.13638e-14	-5.19249e-14	2.29619e-14	-1	-0.985918	-0.167227	4.71845e-14
0.00167	0.00197925	0	0.950233	8.14838e-14	-3.56546e-14	1.56658	-0.344059	1.14806	4.40678e-14	-0.171049	0.985263	3.13638e-14	-5.20139e-14	2.27596e-14	-1	-0.985263	-0.171049	4.72955e-14	0.00197925	0	0.950233	7.08517e-14	-5.37671e-14	-1.10309	-0.0652659	1.19673	4.40678e-14	0.0647467	0.997902	3.13638e-14	-4.52271e-14	3.43214e-14	-1	-0.997902	0.0647467	4.72955e-14	0.031439	-2.05783e-14	0.496188	6.82468e-14	-5.70372e-14	-1.36265	-0.0325427	0.697125	6.85318e-14	0.111568	0.993757	3.13638e-14	-4.35643e-14	3.64088e-14	-1	-0.993757	0.111568	4.72955e-14	0.0818679	-4.02694e-14	0.0470098	7.11632e-14	-5.33542e-14	-1.12964	-0.036785	0.079374	9.43126e-14	0.0589423	0.998261	3.13638e-14	-4.54259e-14	3.40578e-14	-1	-0.998261	0.0589423	4.72955e-14	0.00197925	0	0.950233	8.65519e-14	-2.04852e-14	1.67547	-0.544104	1.06789	4.40678e-14	-0.344735	0.9387	3.13638e-14	-5.5249e-14	1.30764e-14	-1	-0.9387	-0.344735	4.72955e-14	-0.154875	-2.51383e-14	0.523125	8.6538e-14	-2.05438e-14	1.69114	-0.542863	1.83059	5.33885e-14	-0.344098	0.938934	3.13638e-14	-5.52402e-14	1.31138e-14	-1	-0.938934	-0.344098	4.72955e-14	-0.310408	-5.01069e-14	0.0987266	8.13442e-14	-3.59721e-14	2.21859	-0.0608087	2.65046	6.26743e-14	-0.167205	0.985922	3.13638e-14	-5.19248e-14	2.29623e-14	-1	-0.985922	-0.167205	4.72955e-14
0.00168	0.00199115	0	0.950235	8.14806e-14	-3.58271e-14	1.56651	-0.34406	1.14804	4.40997e-14	-0.171033	0.985265	3.13638e-14	-5.20139e-14	2.28706e-14	-1	-0.985265	-0.171033	4.75175e-14	0.00199115	0	0.950235	7.08096e-14	-5.39322e-14	-1.10299	-0.0653052	1.19671	4.40997e-14	0.0647357	0.997902	3.13638e-14	-4.5202e-14	3.44281e-14	-1	-0.997902	0.0647357	4.75175e-14	0.0314459	-2.05669e-14	0.496189	6.81971e-14	-5.71999e-14	-1.36244	-0.0325829	0.697145	6.86389e-14	0.111555	0.993758	3.13638e-14	-4.35343e-14	3.65141e-14	-1	-0.993758	0.111555	4.75175e-14	0.0818687	-4.02444e-14	0.0470102	7.1122e-14	-5.35194e-14	-1.13184	-0.0368312	0.0794904	9.44932e-14	0.058931	0.998262	3.13638e-14	-4.54014e-14	3.41647e-14	-1	-0.998262	0.058931	4.75175e-14	0.00199115	0	0.950235	8.65796e-14	-2.06555e-14	1.67554	-0.5441	1.06786	4.40997e-14	-0.344719	0.938706	3.13638e-14	-5.52689e-14	1.31857e-14	-1	-0.938706	-0.344719	4.75175e-14	-0.154856	-2.51474e-14	0.523123	8.65655e-14	-2.07143e-14	1.69127	-0.542858	1.8306	5.3498e-14	-0.344082	0.938939	3.13638e-14	-5.526e-14	1.32232e-14	-1	-0.938939	-0.344082	4.75175e-14	-0.310381	-5.01249e-14	0.0987228	8.134e-14	-3.61452e-14	2.21208	-0.0607775	2.65053	6.28608e-14	-0.167183	0.985926	3.13638e-14	-5.19242e-14	2.30736e-14	-1	-0.985926	-0.167183	4.75175e-14
0.00169	0.00200305	0	0.950236	8.14774e-14	-3.61735e-14	1.56645	-0.344062	1.14801	4.41e-14	-0.171018	0.985268	3.13638e-14	-5.20139e-14	2.30926e-14	-1	-0.985268	-0.171018	4.75175e-14	0.00200305	0	0.950236	7.07267e-14	-5.42663e-14	-1.10289	-0.0653444	1.19668	4.41e-14	0.0647247	0.997903	3.13638e-14	-4.51508e-14	3.46428e-14	-1	-0.997903	0.0647247	4.75175e-14	0.0314528	-2.05436e-14	0.49619	6.80988e-14	-5.75295e-14	-1.36222	-0.0326231	0.697165	6.87912e-14	0.111541	0.99376	3.13638e-14	-4.34732e-14	3.6726e-14	-1	-0.99376	0.111541	4.75175e-14	0.0818695	-4.01935e-14	0.0470106	7.10411e-14	-5.3854e-14	-1.134	-0.0368774	0.0796065	9.47945e-14	0.0589197	0.998263	3.13638e-14	-4.53516e-14	3.43796e-14	-1	-0.998263	0.0589197	4.75175e-14	0.00200305	0	0.950236	8.66384e-14	-2.0997e-14	1.67562	-0.544095	1.06783	4.41e-14	-0.344703	0.938712	3.13638e-14	-5.53087e-14	1.34042e-14	-1	-0.938712	-0.344703	4.75175e-14	-0.154837	-2.51654e-14	0.523122	8.66242e-14	-2.10558e-14	1.6914	-0.542853	1.83061	5.36537e-14	-0.344067	0.938945	3.13638e-14	-5.52996e-14	1.34417e-14	-1	-0.938945	-0.344067	4.75175e-14	-0.310355	-5.01608e-14	0.0987189	8.13352e-14	-3.64921e-14	2.20558	-0.0607466	2.65059	6.31709e-14	-0.167161	0.98593	3.13638e-14	-5.19232e-14	2.3296e-14	-1	-0.98593	-0.167161	4.75175e-14
0.0017	0.00201495	0	0.950237	8.14742e-14	-3.58243e-14	1.56639	-0.344063	1.14799	4.40844e-14	-0.171003	0.985271	3.13638e-14	-5.20139e-14	2.28706e-14	-1	-0.985271	-0.171003	4.74065e-14	0.00201495	0	0.950237	7.08069e-14	-5.39241e-14	-1.10279	-0.0653836	1.19665	4.40844e-14	0.0647137	0.997904	3.13638e-14	-4.52038e-14	3.44257e-14	-1	-0.997904	0.0647137	4.74065e-14	0.0314597	-2.05677e-14	0.496191	6.81951e-14	-5.71914e-14	-1.362	-0.0326632	0.697185	6.86199e-14	0.111528	0.993761	3.13638e-14	-4.35364e-14	3.65115e-14	-1	-0.993761	0.111528	4.74065e-14	0.0818702	-4.02462e-14	0.047011	7.11193e-14	-5.35114e-14	-1.13614	-0.0369235	0.0797225	9.44704e-14	0.0589084	0.998263	3.13638e-14	-4.54033e-14	3.41622e-14	-1	-0.998263	0.0589084	4.74065e-14	0.00201495	0	0.950237	8.65727e-14	-2.06541e-14	1.67569	-0.544091	1.06781	4.40844e-14	-0.344688	0.938717	3.13638e-14	-5.52689e-14	1.31858e-14	-1	-0.938717	-0.344688	4.74065e-14	-0.154818	-2.51473e-14	0.523121	8.65587e-14	-2.07129e-14	1.69153	-0.542848	1.83062	5.34821e-14	-0.344051	0.938951	3.13638e-14	-5.52599e-14	1.32233e-14	-1	-0.938951	-0.344051	4.74065e-14	-0.310329	-5.01248e-14	0.0987151	8.13332e-14	-3.61434e-14	2.19907	-0.0607158	2.65066	6.28443e-14	-0.167139	0.985933	3.13638e-14	-5.19239e-14	2.30743e-14	-1	-0.985933	-0.167139	4.74065e-14
0.00171	0.00202685	0	0.950239	8.1471e-14	-3.54751e-14	1.56633	-0.344064	1.14796	4.4053e-14	-0.170987	0.985273	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985273	-0.170987	4.71845e-14	0.00202685	0	0.950239	7.0887e-14	-5.3582e-14	-1.10269	-0.0654228	1.19663	4.4053e-14	0.0647027	0.997905	3.13638e-14	-4.52568e-14	3.42086e-14	-1	-0.997905	0.0647027	4.71845e-14	0.0314666	-2.05918e-14	0.496192	6.82914e-14	-5.68532e-14	-1.36179	-0.0327033	0.697206	6.84329e-14	0.111514	0.993763	3.13638e-14	-4.35996e-14	3.62971e-14	-1	-0.993763	0.111514	4.71845e-14	0.081871	-4.02989e-14	0.0470114	7.11975e-14	-5.31688e-14	-1.13825	-0.0369696	0.0798383	9.41305e-14	0.058897	0.998264	3.13638e-14	-4.5455e-14	3.39448e-14	-1	-0.998264	0.058897	4.71845e-14	0.00202685	0	0.950239	8.6507e-14	-2.03112e-14	1.67577	-0.544086	1.06778	4.4053e-14	-0.344672	0.938723	3.13638e-14	-5.52291e-14	1.29674e-14	-1	-0.938723	-0.344672	4.71845e-14	-0.154799	-2.51292e-14	0.52312	8.64932e-14	-2.03699e-14	1.69166	-0.542843	1.83063	5.32946e-14	-0.344035	0.938957	3.13638e-14	-5.52203e-14	1.30049e-14	-1	-0.938957	-0.344035	4.71845e-14	-0.310303	-5.00888e-14	0.0987113	8.13311e-14	-3.57947e-14	2.19256	-0.0606852	2.65073	6.25019e-14	-0.167118	0.985937	3.13638e-14	-5.19246e-14	2.28526e-14	-1	-0.985937	-0.167118	4.71845e-14
0.00172	0.00203875	0	0.95024	8.13808e-14	-3.51259e-14	1.56627	-0.344065	1.14793	4.41035e-14	-0.170972	0.985276	3.14193e-14	-5.19584e-14	2.24265e-14	-1	-0.985276	-0.170972	4.70735e-14	0.00203875	0	0.95024	7.08827e-14	-5.32195e-14	-1.10259	-0.065462	1.1966	4.41035e-14	0.0646917	0.997905	3.14193e-14	-4.52558e-14	3.39786e-14	-1	-0.997905	0.0646917	4.70735e-14	0.0314735	-2.05914e-14	0.496193	6.83042e-14	-5.64908e-14	-1.36157	-0.0327433	0.697226	6.83184e-14	0.111501	0.993764	3.14193e-14	-4.36095e-14	3.60671e-14	-1	-0.993764	0.111501	4.70735e-14	0.0818718	-4.03029e-14	0.0470118	7.1191e-14	-5.28063e-14	-1.14034	-0.0370156	0.0799538	9.38522e-14	0.0588857	0.998265	3.14193e-14	-4.54527e-14	3.37147e-14	-1	-0.998265	0.0588857	4.70735e-14	0.00203875	0	0.95024	8.63557e-14	-1.99839e-14	1.67584	-0.544081	1.06776	4.41035e-14	-0.344656	0.938729	3.14193e-14	-5.51347e-14	1.27589e-14	-1	-0.938729	-0.344656	4.70735e-14	-0.15478	-2.50863e-14	0.523119	8.63421e-14	-2.00425e-14	1.69179	-0.542838	1.83064	5.31962e-14	-0.344019	0.938963	3.14193e-14	-5.5126e-14	1.27964e-14	-1	-0.938963	-0.344019	4.70735e-14	-0.310276	-5.00033e-14	0.0987074	8.12421e-14	-3.54456e-14	2.18606	-0.0606548	2.65079	6.22554e-14	-0.167096	0.985941	3.14193e-14	-5.18699e-14	2.26306e-14	-1	-0.985941	-0.167096	4.70735e-14
0.00173	0.00205065	0	0.950242	8.14646e-14	-3.54723e-14	1.56621	-0.344066	1.14791	4.40694e-14	-0.170956	0.985279	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985279	-0.170956	4.72955e-14	0.00205065	0	0.950242	7.08843e-14	-5.3574e-14	-1.10249	-0.0655011	1.19657	4.40694e-14	0.0646807	0.997906	3.13638e-14	-4.52586e-14	3.42062e-14	-1	-0.997906	0.0646807	4.72955e-14	0.0314804	-2.05927e-14	0.496194	6.82894e-14	-5.68447e-14	-1.36136	-0.0327833	0.697247	6.84456e-14	0.111487	0.993766	3.13638e-14	-4.36018e-14	3.62945e-14	-1	-0.993766	0.111487	4.72955e-14	0.0818726	-4.03007e-14	0.0470123	7.11948e-14	-5.31607e-14	-1.14241	-0.0370616	0.0800691	9.41394e-14	0.0588743	0.998265	3.13638e-14	-4.54568e-14	3.39424e-14	-1	-0.998265	0.0588743	4.72955e-14	0.00205065	0	0.950242	8.65001e-14	-2.03098e-14	1.67592	-0.544076	1.06773	4.40694e-14	-0.344641	0.938735	3.13638e-14	-5.52291e-14	1.29675e-14	-1	-0.938735	-0.344641	4.72955e-14	-0.154761	-2.51292e-14	0.523117	8.64863e-14	-2.03685e-14	1.69191	-0.542833	1.83065	5.33104e-14	-0.344003	0.938969	3.13638e-14	-5.52203e-14	1.3005e-14	-1	-0.938969	-0.344003	4.72955e-14	-0.31025	-5.00888e-14	0.0987036	8.13242e-14	-3.57929e-14	2.17955	-0.0606245	2.65086	6.2517e-14	-0.167075	0.985944	3.13638e-14	-5.19243e-14	2.28532e-14	-1	-0.985944	-0.167075	4.72955e-14
0.00174	0.00206254	0	0.950243	8.14614e-14	-3.54709e-14	1.56614	-0.344067	1.14788	4.40697e-14	-0.170941	0.985281	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985281	-0.170941	4.72955e-14	0.00206254	0	0.950243	7.0883e-14	-5.357e-14	-1.10239	-0.0655403	1.19655	4.40697e-14	0.0646697	0.997907	3.13638e-14	-4.52595e-14	3.4205e-14	-1	-0.997907	0.0646697	4.72955e-14	0.0314873	-2.05931e-14	0.496196	6.82883e-14	-5.68405e-14	-1.36114	-0.0328233	0.697268	6.84441e-14	0.111474	0.993767	3.13638e-14	-4.36028e-14	3.62933e-14	-1	-0.993767	0.111474	4.72955e-14	0.0818733	-4.03016e-14	0.0470127	7.11934e-14	-5.31567e-14	-1.14445	-0.0371075	0.0801842	9.4136e-14	0.0588629	0.998266	3.13638e-14	-4.54578e-14	3.39411e-14	-1	-0.998266	0.0588629	4.72955e-14	0.00206254	0	0.950243	8.64967e-14	-2.03091e-14	1.67599	-0.544072	1.06771	4.40697e-14	-0.344625	0.93874	3.13638e-14	-5.52291e-14	1.29676e-14	-1	-0.93874	-0.344625	4.72955e-14	-0.154742	-2.51292e-14	0.523116	8.64829e-14	-2.03678e-14	1.69204	-0.542828	1.83065	5.33104e-14	-0.343987	0.938974	3.13638e-14	-5.52202e-14	1.30051e-14	-1	-0.938974	-0.343987	4.72955e-14	-0.310224	-5.00888e-14	0.0986998	8.13208e-14	-3.57919e-14	2.17305	-0.0605944	2.65092	6.25166e-14	-0.167053	0.985948	3.13638e-14	-5.19242e-14	2.28535e-14	-1	-0.985948	-0.167053	4.72955e-14
0.00175	0.00207444	0	0.950245	8.14582e-14	-3.54695e-14	1.56608	-0.344068	1.14786	4.40383e-14	-0.170925	0.985284	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985284	-0.170925	4.70735e-14	0.00207444	0	0.950245	7.08816e-14	-5.3566e-14	-1.10229	-0.0655794	1.19652	4.40383e-14	0.0646587	0.997907	3.13638e-14	-4.52604e-14	3.42038e-14	-1	-0.997907	0.0646587	4.70735e-14	0.0314942	-2.05935e-14	0.496197	6.82873e-14	-5.68363e-14	-1.36093	-0.0328633	0.697289	6.84108e-14	0.11146	0.993769	3.13638e-14	-4.36039e-14	3.6292e-14	-1	-0.993769	0.11146	4.70735e-14	0.0818741	-4.03025e-14	0.0470131	7.11921e-14	-5.31527e-14	-1.14646	-0.0371534	0.0802991	9.41008e-14	0.0588515	0.998267	3.13638e-14	-4.54587e-14	3.39399e-14	-1	-0.998267	0.0588515	4.70735e-14	0.00207444	0	0.950245	8.64933e-14	-2.03084e-14	1.67607	-0.544067	1.06768	4.40383e-14	-0.344609	0.938746	3.13638e-14	-5.52291e-14	1.29676e-14	-1	-0.938746	-0.344609	4.70735e-14	-0.154723	-2.51292e-14	0.523115	8.64795e-14	-2.03672e-14	1.69217	-0.542823	1.83066	5.32786e-14	-0.343971	0.93898	3.13638e-14	-5.52202e-14	1.30052e-14	-1	-0.93898	-0.343971	4.70735e-14	-0.310198	-5.00888e-14	0.0986959	8.13174e-14	-3.5791e-14	2.16654	-0.0605645	2.65099	6.24846e-14	-0.167032	0.985952	3.13638e-14	-5.19241e-14	2.28539e-14	-1	-0.985952	-0.167032	4.70735e-14
0.00176	0.00208634	0	0.950246	8.14549e-14	-3.54681e-14	1.56602	-0.34407	1.14783	4.40385e-14	-0.17091	0.985287	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985287	-0.17091	4.70735e-14	0.00208634	0	0.950246	7.08802e-14	-5.3562e-14	-1.10219	-0.0656184	1.19649	4.40385e-14	0.0646477	0.997908	3.13638e-14	-4.52613e-14	3.42026e-14	-1	-0.997908	0.0646477	4.70735e-14	0.031501	-2.05939e-14	0.496198	6.82863e-14	-5.6832e-14	-1.36072	-0.0329032	0.69731	6.84093e-14	0.111447	0.99377	3.13638e-14	-4.3605e-14	3.62907e-14	-1	-0.99377	0.111447	4.70735e-14	0.0818749	-4.03034e-14	0.0470135	7.11907e-14	-5.31487e-14	-1.14845	-0.0371993	0.0804138	9.40973e-14	0.05884	0.998267	3.13638e-14	-4.54596e-14	3.39387e-14	-1	-0.998267	0.05884	4.70735e-14	0.00208634	0	0.950246	8.64898e-14	-2.03077e-14	1.67614	-0.544062	1.06766	4.40385e-14	-0.344593	0.938752	3.13638e-14	-5.5229e-14	1.29677e-14	-1	-0.938752	-0.344593	4.70735e-14	-0.154704	-2.51292e-14	0.523114	8.6476e-14	-2.03665e-14	1.6923	-0.542818	1.83067	5.32786e-14	-0.343955	0.938986	3.13638e-14	-5.52202e-14	1.30052e-14	-1	-0.938986	-0.343955	4.70735e-14	-0.310171	-5.00887e-14	0.0986921	8.1314e-14	-3.57901e-14	2.16003	-0.0605347	2.65105	6.24842e-14	-0.16701	0.985955	3.13638e-14	-5.19239e-14	2.28542e-14	-1	-0.985955	-0.16701	4.70735e-14
0.00177	0.00209824	0	0.950247	8.14517e-14	-3.59883e-14	1.56596	-0.344071	1.1478	4.41023e-14	-0.170895	0.985289	3.13638e-14	-5.20139e-14	2.29816e-14	-1	-0.985289	-0.170895	4.75175e-14	0.00209824	0	0.950247	7.07567e-14	-5.40651e-14	-1.10209	-0.0656575	1.19646	4.41023e-14	0.0646367	0.997909	3.13638e-14	-4.51842e-14	3.45252e-14	-1	-0.997909	0.0646367	4.75175e-14	0.0315079	-2.05588e-14	0.496199	6.81394e-14	-5.73286e-14	-1.36051	-0.0329431	0.697331	6.87019e-14	0.111433	0.993772	3.13638e-14	-4.35129e-14	3.66092e-14	-1	-0.993772	0.111433	4.75175e-14	0.0818757	-4.02267e-14	0.0470139	7.10701e-14	-5.36524e-14	-1.15042	-0.0372451	0.0805282	9.46144e-14	0.0588286	0.998268	3.13638e-14	-4.53844e-14	3.42617e-14	-1	-0.998268	0.0588286	4.75175e-14	0.00209824	0	0.950247	8.65798e-14	-2.08201e-14	1.67622	-0.544057	1.06763	4.41023e-14	-0.344578	0.938758	3.13638e-14	-5.52887e-14	1.32954e-14	-1	-0.938758	-0.344578	4.75175e-14	-0.154685	-2.51563e-14	0.523113	8.65656e-14	-2.0879e-14	1.69242	-0.542813	1.83068	5.35754e-14	-0.343939	0.938992	3.13638e-14	-5.52796e-14	1.3333e-14	-1	-0.938992	-0.343939	4.75175e-14	-0.310145	-5.01427e-14	0.0986883	8.13085e-14	-3.63107e-14	2.15353	-0.0605052	2.65112	6.30127e-14	-0.166989	0.985959	3.13638e-14	-5.19225e-14	2.31875e-14	-1	-0.985959	-0.166989	4.75175e-14
0.00178	0.00211013	0	0.950249	8.14485e-14	-3.5813e-14	1.5659	-0.344072	1.14778	4.41025e-14	-0.170879	0.985292	3.13638e-14	-5.20139e-14	2.28706e-14	-1	-0.985292	-0.170879	4.75175e-14	0.00211013	0	0.950249	7.07961e-14	-5.3892e-14	-1.10199	-0.0656965	1.19644	4.41025e-14	0.0646257	0.99791	3.13638e-14	-4.52112e-14	3.44161e-14	-1	-0.99791	0.0646257	4.75175e-14	0.0315148	-2.05711e-14	0.4962	6.8187e-14	-5.71574e-14	-1.3603	-0.0329829	0.697353	6.86234e-14	0.11142	0.993773	3.13638e-14	-4.3545e-14	3.65013e-14	-1	-0.993773	0.11142	4.75175e-14	0.0818765	-4.02534e-14	0.0470144	7.11085e-14	-5.34791e-14	-1.15236	-0.0372909	0.0806424	9.44586e-14	0.0588171	0.998269	3.13638e-14	-4.54107e-14	3.41524e-14	-1	-0.998269	0.0588171	4.75175e-14	0.00211013	0	0.950249	8.65453e-14	-2.06484e-14	1.6763	-0.544053	1.06761	4.41025e-14	-0.344562	0.938764	3.13638e-14	-5.52688e-14	1.31863e-14	-1	-0.938764	-0.344562	4.75175e-14	-0.154666	-2.51473e-14	0.523111	8.65312e-14	-2.07072e-14	1.69255	-0.542808	1.83069	5.34975e-14	-0.343924	0.938998	3.13638e-14	-5.52598e-14	1.32238e-14	-1	-0.938998	-0.343924	4.75175e-14	-0.310119	-5.01247e-14	0.0986844	8.13058e-14	-3.61359e-14	2.14702	-0.0604758	2.65118	6.28572e-14	-0.166968	0.985962	3.13638e-14	-5.19228e-14	2.30768e-14	-1	-0.985962	-0.166968	4.75175e-14
