time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_QW	Torso_QX	Torso_QY	Torso_QZ	Torso_CMX	Torso_CMY	Torso_CMZ	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_QW	RightThigh_QX	RightThigh_QY	RightThigh_QZ	RightThigh_CMX	RightThigh_CMY	RightThigh_CMZ	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_QW	RightLeg_QX	RightLeg_QY	RightLeg_QZ	RightLeg_CMX	RightLeg_CMY	RightLeg_CMZ	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_QW	RightFoot_QX	RightFoot_QY	RightFoot_QZ	RightFoot_CMX	RightFoot_CMY	RightFoot_CMZ	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_QW	LeftThigh_QX	LeftThigh_QY	LeftThigh_QZ	LeftThigh_CMX	LeftThigh_CMY	LeftThigh_CMZ	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_QW	LeftLeg_QX	LeftLeg_QY	LeftLeg_QZ	LeftLeg_CMX	LeftLeg_CMY	LeftLeg_CMZ	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_QW	LeftFoot_QX	LeftFoot_QY	LeftFoot_QZ	LeftFoot_CMX	LeftFoot_CMY	LeftFoot_CMZ	RightArm_X	RightArm_Y	RightArm_Z	RightArm_RXV	RightArm_RYV	RightArm_RZV	RightArm_XV	RightArm_YV	RightArm_ZV	RightArm_QW	RightArm_QX	RightArm_QY	RightArm_QZ	RightArm_CMX	RightArm_CMY	RightArm_CMZ	RightForearm_X	RightForearm_Y	RightForearm_Z	RightForearm_RXV	RightForearm_RYV	RightForearm_RZV	RightForearm_XV	RightForearm_YV	RightForearm_ZV	RightForearm_QW	RightForearm_QX	RightForearm_QY	RightForearm_QZ	RightForearm_CMX	RightForearm_CMY	RightForearm_CMZ	RightHand_X	RightHand_Y	RightHand_Z	RightHand_RXV	RightHand_RYV	RightHand_RZV	RightHand_XV	RightHand_YV	RightHand_ZV	RightHand_QW	RightHand_QX	RightHand_QY	RightHand_QZ	RightHand_CMX	RightHand_CMY	RightHand_CMZ	LeftArm_X	LeftArm_Y	LeftArm_Z	LeftArm_RXV	LeftArm_RYV	LeftArm_RZV	LeftArm_XV	LeftArm_YV	LeftArm_ZV	LeftArm_QW	LeftArm_QX	LeftArm_QY	LeftArm_QZ	LeftArm_CMX	LeftArm_CMY	LeftArm_CMZ	LeftForearm_X	LeftForearm_Y	LeftForearm_Z	LeftForearm_RXV	LeftForearm_RYV	LeftForearm_RZV	LeftForearm_XV	LeftForearm_YV	LeftForearm_ZV	LeftForearm_QW	LeftForearm_QX	LeftForearm_QY	LeftForearm_QZ	LeftForearm_CMX	LeftForearm_CMY	LeftForearm_CMZ	LeftHand_X	LeftHand_Y	LeftHand_Z	LeftHand_RXV	LeftHand_RYV	LeftHand_RZV	LeftHand_XV	LeftHand_YV	LeftHand_ZV	LeftHand_QW	LeftHand_QX	LeftHand_QY	LeftHand_QZ	LeftHand_CMX	LeftHand_CMY	LeftHand_CMZ
0.0057	0.00623643	0.00103458	0.804704	0.353644	0.0383174	0.597298	-1.10408	0.17242	-0.18668	0.087315	0.0863647	0.70644	-0.697036	-0.177062	0.00109122	0.758632	-0.575368	-0.0987767	0.657142	-0.0144053	-0.355422	1.18791	0.652704	1.01487	-0.209671	0.585062	0.591567	0.395684	-0.388826	-0.528074	-0.0971564	0.543609	-0.460018	-0.0948248	0.380232	-0.0176031	-0.355278	1.34764	0.665018	1.36532	-0.103044	0.586806	0.593341	0.393018	-0.386189	-0.405813	-0.0930099	0.253336	-0.33629	-0.090682	0.0905787	-0.298344	0.193708	1.44157	1.21346	-1.47419	0.00886837	0.627417	0.636596	-0.318218	0.315961	-0.27053	-0.0916363	0.178754	-0.575961	0.101205	0.659748	0.190727	-0.300259	-1.6277	0.0179734	1.24406	-0.209671	0.442277	0.446437	0.554266	-0.545778	-0.601812	0.102696	0.539505	-0.639012	0.104841	0.366472	0.187998	-0.301975	-2.10086	0.024823	0.755552	-0.119593	0.444746	0.448944	0.552237	-0.543768	-0.666791	0.106521	0.231307	-0.702421	0.108675	0.0579436	-0.355532	-0.0113667	-2.17686	0.0687183	-0.0684767	-0.0244709	0.693217	0.702651	-0.11313	0.113722	-0.598082	0.10853	0.0927763	0.00682984	-0.198948	0.802097	0.260716	-0.24199	-1.10595	-0.641775	0.894755	-0.18668	0.368773	0.371812	0.606855	-0.597904	-0.0870871	-0.196807	0.616519	-0.155719	-0.195243	0.480905	0.240678	-0.261928	-1.4474	-0.600315	0.546004	-0.0995638	0.392239	0.395632	0.591602	-0.582779	-0.22588	-0.19322	0.309737	-0.309314	-0.190814	0.106187	-0.292275	-0.202749	-2.0907	0.0419659	0.600193	0.00651716	0.697032	0.705912	0.0905852	-0.0873441	-0.117585	-0.189601	0.0567666	0.00564302	0.201017	0.807311	0.22284	-0.277262	8.53301	-0.394235	1.06755	-0.18668	0.411293	0.414976	0.578197	-0.569492	-0.0603482	0.203392	0.610071	-0.108573	0.205128	0.465934	-0.0016948	-0.35571	-3.70866	2.30243	3.46254	-0.0868658	0.57802	0.584401	0.406193	-0.399219	-0.0435889	0.207578	0.29274	0.0336891	0.210492	0.08678	-0.350509	-0.0606248	3.48035	2.33345	-1.92351	0.0571965	0.699451	0.708821	-0.0639528	0.0652004	0.228386	0.2106	0.122795
0.00575	0.00629204	0.00104401	0.804709	0.353663	0.0381425	0.597204	-1.10416	0.172723	-0.186781	0.087324	0.0863767	0.706433	-0.697041	-0.177005	0.00110109	0.758632	-0.575308	-0.0987659	0.657131	-0.0145917	-0.355415	1.18514	0.652991	1.01492	-0.209666	0.585077	0.591575	0.395661	-0.388813	-0.528008	-0.0971478	0.543601	-0.459942	-0.0948194	0.380228	-0.0177923	-0.355269	1.34466	0.665308	1.36452	-0.103042	0.586822	0.593351	0.392993	-0.386174	-0.405729	-0.0930069	0.253336	-0.336194	-0.0906822	0.0905833	-0.298241	0.193869	1.43857	1.21181	-1.47358	0.00886785	0.627412	0.636578	-0.318241	0.315984	-0.270441	-0.0916355	0.178763	-0.5759	0.101216	0.659735	0.190612	-0.300332	-1.62754	0.0180293	1.24423	-0.209666	0.442257	0.446412	0.554278	-0.545802	-0.601761	0.102705	0.539493	-0.638975	0.104847	0.366463	0.187889	-0.302043	-2.10057	0.0248629	0.755773	-0.119567	0.44472	0.448913	0.552255	-0.543798	-0.666769	0.106525	0.231301	-0.702417	0.108676	0.0579414	-0.355537	-0.0112401	-2.1766	0.0689676	-0.0686668	-0.024423	0.69323	0.702651	-0.113093	0.113683	-0.598074	0.108532	0.0927628	0.00688422	-0.198938	0.802105	0.260618	-0.242097	-1.10537	-0.641703	0.894985	-0.186781	0.368758	0.371794	0.606859	-0.597921	-0.087043	-0.1968	0.616533	-0.155682	-0.195238	0.480922	0.240575	-0.262023	-1.44796	-0.600217	0.546426	-0.0996258	0.39222	0.395609	0.59161	-0.582799	-0.225855	-0.193218	0.30976	-0.309304	-0.190815	0.106215	-0.292349	-0.202644	-2.09119	0.0421294	0.600071	0.00649359	0.697033	0.705901	0.0906192	-0.0873835	-0.11758	-0.189604	0.0567751	0.00569986	0.201026	0.807312	0.222594	-0.277461	8.53625	-0.393579	1.06791	-0.186781	0.411417	0.415097	0.578103	-0.56941	-0.0602072	0.203399	0.610044	-0.10837	0.205133	0.465887	-0.00179427	-0.35571	-3.71467	2.30178	3.46472	-0.0868948	0.577987	0.58436	0.406242	-0.399278	-0.0434184	0.20758	0.292681	0.0338214	0.210491	0.0867066	-0.350549	-0.0604009	3.47805	2.33239	-1.92375	0.0571676	0.699452	0.708809	-0.0640161	0.0652596	0.228512	0.210598	0.122756
0.0058	0.00634766	0.00105345	0.804714	0.353683	0.0379674	0.59711	-1.10424	0.173027	-0.186882	0.0873329	0.0863887	0.706426	-0.697046	-0.176948	0.00111096	0.758632	-0.575249	-0.0987551	0.657121	-0.0147781	-0.355408	1.18237	0.653278	1.01496	-0.209662	0.585093	0.591583	0.395639	-0.388801	-0.527942	-0.0971392	0.543593	-0.459867	-0.094814	0.380225	-0.0179815	-0.35526	1.34169	0.665599	1.36373	-0.10304	0.586839	0.59336	0.392968	-0.38616	-0.405645	-0.093004	0.253336	-0.336099	-0.0906825	0.0905878	-0.298137	0.194029	1.43558	1.21016	-1.47296	0.00886714	0.627407	0.63656	-0.318263	0.316007	-0.270352	-0.0916347	0.178772	-0.57584	0.101227	0.659721	0.190497	-0.300406	-1.62737	0.0180851	1.2444	-0.209662	0.442237	0.446388	0.554291	-0.545826	-0.60171	0.102714	0.539481	-0.638939	0.104854	0.366454	0.187781	-0.302111	-2.10029	0.0249029	0.755993	-0.11954	0.444693	0.448882	0.552273	-0.543827	-0.666746	0.106529	0.231295	-0.702413	0.108677	0.0579393	-0.355541	-0.0111134	-2.17634	0.0692162	-0.0688565	-0.0243751	0.693242	0.702651	-0.113056	0.113644	-0.598066	0.108533	0.0927493	0.00693861	-0.198929	0.802114	0.260519	-0.242204	-1.10479	-0.64163	0.895216	-0.186882	0.368743	0.371776	0.606863	-0.597937	-0.0869988	-0.196794	0.616547	-0.155645	-0.195233	0.48094	0.240473	-0.262118	-1.44851	-0.600119	0.546849	-0.099688	0.3922	0.395586	0.591618	-0.58282	-0.225831	-0.193215	0.309782	-0.309295	-0.190816	0.106244	-0.292422	-0.202539	-2.09169	0.0422934	0.599948	0.00646985	0.697034	0.705891	0.0906532	-0.0874228	-0.117576	-0.189606	0.0567835	0.00575671	0.201036	0.807314	0.222346	-0.27766	8.53948	-0.392921	1.06827	-0.186882	0.41154	0.415219	0.578008	-0.569328	-0.0600662	0.203406	0.610018	-0.108167	0.205139	0.46584	-0.00189368	-0.35571	-3.72067	2.30113	3.4669	-0.0869239	0.577953	0.584318	0.406291	-0.399337	-0.043248	0.207583	0.292622	0.0339536	0.210489	0.0866333	-0.350588	-0.0601769	3.47573	2.33134	-1.92399	0.0571385	0.699452	0.708798	-0.0640794	0.0653188	0.228638	0.210595	0.122716
0.00585	0.00640329	0.00106289	0.804719	0.353702	0.0377923	0.597014	-1.10432	0.173331	-0.186982	0.0873419	0.0864007	0.706418	-0.697051	-0.176891	0.00112084	0.758631	-0.575189	-0.0987443	0.65711	-0.0149645	-0.3554	1.1796	0.653565	1.01501	-0.209658	0.585108	0.591591	0.395616	-0.388789	-0.527876	-0.0971306	0.543586	-0.459791	-0.0948086	0.380221	-0.0181707	-0.355251	1.33872	0.66589	1.36293	-0.103038	0.586856	0.59337	0.392943	-0.386145	-0.40556	-0.093001	0.253336	-0.336004	-0.0906827	0.0905923	-0.298033	0.194189	1.43258	1.20851	-1.47235	0.00886624	0.627402	0.636543	-0.318285	0.31603	-0.270264	-0.091634	0.178781	-0.575779	0.101238	0.659707	0.190382	-0.300479	-1.62721	0.0181409	1.24457	-0.209658	0.442216	0.446363	0.554303	-0.54585	-0.601659	0.102723	0.53947	-0.638902	0.10486	0.366445	0.187672	-0.302179	-2.1	0.0249427	0.756214	-0.119514	0.444667	0.448851	0.55229	-0.543856	-0.666724	0.106533	0.231289	-0.702408	0.108679	0.0579371	-0.355545	-0.0109866	-2.17609	0.0694641	-0.0690457	-0.0243275	0.693255	0.702651	-0.113019	0.113606	-0.598058	0.108534	0.0927358	0.006993	-0.198919	0.802123	0.26042	-0.242311	-1.10421	-0.641556	0.895448	-0.186982	0.368727	0.371758	0.606867	-0.597953	-0.0869547	-0.196787	0.61656	-0.155609	-0.195229	0.480957	0.24037	-0.262213	-1.44906	-0.60002	0.547272	-0.0997502	0.392181	0.395563	0.591626	-0.58284	-0.225807	-0.193213	0.309805	-0.309285	-0.190816	0.106272	-0.292496	-0.202434	-2.09218	0.042458	0.599824	0.00644594	0.697035	0.705881	0.0906872	-0.0874622	-0.117571	-0.189609	0.056792	0.00581357	0.201045	0.807316	0.222099	-0.277859	8.5427	-0.392263	1.06864	-0.186982	0.411663	0.415341	0.577913	-0.569246	-0.059925	0.203414	0.609992	-0.107965	0.205144	0.465794	-0.00199305	-0.355709	-3.72668	2.30047	3.46908	-0.0869533	0.57792	0.584277	0.40634	-0.399396	-0.0430775	0.207585	0.292563	0.0340857	0.210488	0.0865599	-0.350626	-0.0599529	3.47341	2.33029	-1.92423	0.0571091	0.699452	0.708786	-0.0641426	0.065378	0.228764	0.210593	0.122677
0.0059	0.00645892	0.00107234	0.804725	0.353721	0.0376171	0.596917	-1.10441	0.173636	-0.187083	0.0873509	0.0864127	0.706411	-0.697055	-0.176834	0.00113072	0.758631	-0.57513	-0.0987335	0.6571	-0.0151509	-0.355392	1.17683	0.653852	1.01505	-0.209654	0.585123	0.591599	0.395594	-0.388777	-0.52781	-0.097122	0.543578	-0.459715	-0.0948031	0.380217	-0.0183598	-0.355241	1.33575	0.66618	1.36214	-0.103036	0.586873	0.593379	0.392918	-0.386131	-0.405476	-0.0929981	0.253336	-0.335909	-0.0906829	0.0905968	-0.297929	0.19435	1.42959	1.20686	-1.47174	0.00886514	0.627397	0.636525	-0.318307	0.316054	-0.270175	-0.0916332	0.178791	-0.575719	0.101249	0.659693	0.190267	-0.300553	-1.62704	0.0181966	1.24474	-0.209654	0.442196	0.446339	0.554315	-0.545874	-0.601609	0.102732	0.539458	-0.638865	0.104866	0.366437	0.187563	-0.302247	-2.09972	0.0249826	0.756434	-0.119488	0.44464	0.44882	0.552308	-0.543886	-0.666701	0.106537	0.231283	-0.702404	0.10868	0.057935	-0.355549	-0.0108598	-2.17583	0.0697113	-0.0692344	-0.0242799	0.693267	0.702651	-0.112982	0.113567	-0.59805	0.108536	0.0927223	0.00704741	-0.19891	0.802131	0.26032	-0.242418	-1.10363	-0.641482	0.89568	-0.187083	0.368712	0.37174	0.606871	-0.59797	-0.0869105	-0.19678	0.616574	-0.155572	-0.195224	0.480975	0.240267	-0.262307	-1.44961	-0.59992	0.547695	-0.0998126	0.392161	0.39554	0.591635	-0.58286	-0.225782	-0.193211	0.309827	-0.309276	-0.190817	0.106301	-0.292569	-0.202329	-2.09267	0.0426233	0.5997	0.00642186	0.697036	0.705871	0.0907212	-0.0875016	-0.117567	-0.189611	0.0568004	0.00587044	0.201055	0.807318	0.221851	-0.278057	8.54593	-0.391604	1.069	-0.187083	0.411786	0.415463	0.577819	-0.569165	-0.0597839	0.203421	0.609966	-0.107762	0.20515	0.465747	-0.00209235	-0.355709	-3.73268	2.29981	3.47126	-0.0869828	0.577886	0.584236	0.406389	-0.399455	-0.042907	0.207587	0.292504	0.0342178	0.210486	0.0864866	-0.350665	-0.0597288	3.47107	2.32923	-1.92446	0.0570794	0.699453	0.708774	-0.0642058	0.0654371	0.22889	0.21059	0.122637
0.00595	0.00651457	0.00108179	0.80473	0.353739	0.0374419	0.596818	-1.10449	0.173942	-0.187184	0.0873599	0.0864246	0.706404	-0.69706	-0.176777	0.0011406	0.758631	-0.575071	-0.0987227	0.657089	-0.0153373	-0.355384	1.17406	0.654138	1.01509	-0.209649	0.585138	0.591607	0.395571	-0.388765	-0.527744	-0.0971134	0.54357	-0.459639	-0.0947977	0.380213	-0.018549	-0.355231	1.33277	0.66647	1.36134	-0.103034	0.586889	0.593388	0.392894	-0.386116	-0.405392	-0.0929951	0.253336	-0.335814	-0.0906831	0.0906012	-0.297824	0.19451	1.42659	1.20521	-1.47113	0.00886385	0.627392	0.636507	-0.318329	0.316077	-0.270086	-0.0916324	0.1788	-0.575658	0.10126	0.659679	0.190151	-0.300626	-1.62688	0.0182523	1.24491	-0.209649	0.442176	0.446314	0.554327	-0.545898	-0.601558	0.102741	0.539446	-0.638828	0.104872	0.366428	0.187454	-0.302315	-2.09944	0.0250224	0.756653	-0.119462	0.444614	0.448789	0.552325	-0.543915	-0.666679	0.106541	0.231278	-0.7024	0.108681	0.0579328	-0.355553	-0.0107329	-2.17558	0.0699577	-0.0694227	-0.0242325	0.693279	0.702651	-0.112945	0.113528	-0.598042	0.108537	0.0927088	0.00710182	-0.198901	0.80214	0.260221	-0.242525	-1.10305	-0.641407	0.895912	-0.187184	0.368697	0.371722	0.606875	-0.597986	-0.0868663	-0.196773	0.616588	-0.155535	-0.195219	0.480992	0.240164	-0.262402	-1.45016	-0.59982	0.548119	-0.0998752	0.392141	0.395517	0.591643	-0.582881	-0.225758	-0.193208	0.30985	-0.309266	-0.190818	0.106329	-0.292642	-0.202223	-2.09315	0.042789	0.599575	0.00639762	0.697038	0.70586	0.0907553	-0.0875409	-0.117563	-0.189613	0.0568088	0.00592731	0.201064	0.80732	0.221602	-0.278255	8.54914	-0.390943	1.06936	-0.187184	0.41191	0.415584	0.577724	-0.569083	-0.0596426	0.203428	0.609939	-0.107559	0.205155	0.4657	-0.0021916	-0.355709	-3.73867	2.29915	3.47344	-0.0870125	0.577853	0.584194	0.406439	-0.399514	-0.0427365	0.20759	0.292446	0.0343499	0.210485	0.0864133	-0.350703	-0.0595046	3.46872	2.32818	-1.92469	0.0570495	0.699453	0.708763	-0.0642689	0.0654962	0.229016	0.210588	0.122598
0.006	0.00657022	0.00109125	0.804735	0.353758	0.0372665	0.596719	-1.10457	0.174248	-0.187285	0.0873688	0.0864366	0.706396	-0.697065	-0.17672	0.00115049	0.758631	-0.575011	-0.0987119	0.657079	-0.0155237	-0.355376	1.17129	0.654425	1.01514	-0.209645	0.585153	0.591615	0.395549	-0.388753	-0.527678	-0.0971049	0.543562	-0.459564	-0.0947923	0.38021	-0.0187381	-0.355221	1.3298	0.66676	1.36055	-0.103032	0.586906	0.593398	0.392869	-0.386102	-0.405308	-0.0929922	0.253335	-0.335719	-0.0906833	0.0906055	-0.29772	0.19467	1.4236	1.20356	-1.47051	0.00886238	0.627387	0.63649	-0.318351	0.3161	-0.269997	-0.0916317	0.178809	-0.575597	0.101271	0.659665	0.190036	-0.300699	-1.62672	0.018308	1.24508	-0.209645	0.442156	0.44629	0.55434	-0.545922	-0.601507	0.10275	0.539434	-0.638791	0.104878	0.366419	0.187345	-0.302382	-2.09917	0.0250622	0.756872	-0.119436	0.444587	0.448758	0.552343	-0.543944	-0.666656	0.106545	0.231272	-0.702395	0.108682	0.0579306	-0.355557	-0.010606	-2.17533	0.0702035	-0.0696106	-0.0241852	0.693292	0.702651	-0.112908	0.113489	-0.598033	0.108539	0.0926953	0.00715625	-0.198891	0.802148	0.260121	-0.242632	-1.10247	-0.641332	0.896145	-0.187285	0.368682	0.371705	0.606879	-0.598002	-0.0868221	-0.196767	0.616601	-0.155499	-0.195214	0.48101	0.24006	-0.262496	-1.45071	-0.59972	0.548543	-0.0999378	0.392122	0.395494	0.591651	-0.582901	-0.225734	-0.193206	0.309872	-0.309257	-0.190818	0.106358	-0.292715	-0.202117	-2.09364	0.0429554	0.599449	0.00637321	0.697039	0.70585	0.0907893	-0.0875803	-0.117558	-0.189616	0.0568172	0.00598418	0.201074	0.807322	0.221354	-0.278453	8.55235	-0.390282	1.06972	-0.187285	0.412033	0.415706	0.577629	-0.569001	-0.0595014	0.203435	0.609913	-0.107356	0.205161	0.465653	-0.00229079	-0.355708	-3.74466	2.29848	3.47562	-0.0870423	0.577819	0.584153	0.406488	-0.399573	-0.0425659	0.207592	0.292387	0.034482	0.210483	0.0863399	-0.350741	-0.0592804	3.46635	2.32713	-1.92492	0.0570193	0.699454	0.708751	-0.064332	0.0655552	0.229141	0.210585	0.122558
0.00605	0.00662587	0.00110071	0.80474	0.353776	0.0370911	0.596618	-1.10466	0.174555	-0.187386	0.0873778	0.0864486	0.706389	-0.69707	-0.176663	0.00116037	0.75863	-0.574952	-0.0987011	0.657068	-0.0157101	-0.355368	1.16853	0.654711	1.01518	-0.209641	0.585169	0.591623	0.395527	-0.388741	-0.527612	-0.0970963	0.543555	-0.459488	-0.0947869	0.380206	-0.0189272	-0.355211	1.32683	0.66705	1.35975	-0.103031	0.586923	0.593407	0.392844	-0.386087	-0.405224	-0.0929892	0.253335	-0.335624	-0.0906836	0.0906099	-0.297615	0.194829	1.42061	1.20191	-1.4699	0.00886071	0.627382	0.636472	-0.318373	0.316123	-0.269909	-0.0916309	0.178818	-0.575537	0.101281	0.659652	0.18992	-0.300772	-1.62655	0.0183637	1.24525	-0.209641	0.442136	0.446265	0.554352	-0.545946	-0.601456	0.102759	0.539423	-0.638755	0.104885	0.36641	0.187236	-0.30245	-2.09889	0.0251019	0.757091	-0.11941	0.444561	0.448727	0.552361	-0.543974	-0.666633	0.106549	0.231266	-0.702391	0.108684	0.0579285	-0.355561	-0.010479	-2.17508	0.0704486	-0.069798	-0.024138	0.693304	0.702651	-0.112871	0.11345	-0.598025	0.10854	0.0926817	0.00721068	-0.198882	0.802157	0.260021	-0.242739	-1.10189	-0.641256	0.896378	-0.187386	0.368666	0.371687	0.606884	-0.598019	-0.0867779	-0.19676	0.616615	-0.155462	-0.195209	0.481027	0.239957	-0.262591	-1.45126	-0.599619	0.548967	-0.100001	0.392102	0.395472	0.591659	-0.582921	-0.225709	-0.193204	0.309895	-0.309247	-0.190819	0.106386	-0.292788	-0.202011	-2.09411	0.0431223	0.599323	0.00634863	0.69704	0.70584	0.0908234	-0.0876197	-0.117554	-0.189618	0.0568256	0.00604106	0.201083	0.807323	0.221105	-0.27865	8.55556	-0.38962	1.07008	-0.187386	0.412156	0.415828	0.577534	-0.568919	-0.0593601	0.203442	0.609887	-0.107153	0.205167	0.465607	-0.00238993	-0.355707	-3.75065	2.29781	3.4778	-0.0870724	0.577785	0.584111	0.406538	-0.399632	-0.0423953	0.207594	0.292328	0.034614	0.210482	0.0862666	-0.350778	-0.0590562	3.46397	2.32607	-1.92514	0.0569889	0.699454	0.70874	-0.064395	0.0656142	0.229267	0.210582	0.122518
0.0061	0.00668154	0.00111017	0.804745	0.353794	0.0369156	0.596517	-1.10474	0.174863	-0.187488	0.0873868	0.0864605	0.706381	-0.697075	-0.176606	0.00117027	0.75863	-0.574892	-0.0986903	0.657058	-0.0158965	-0.355359	1.16576	0.654997	1.01523	-0.209637	0.585184	0.59163	0.395504	-0.388729	-0.527546	-0.0970877	0.543547	-0.459413	-0.0947814	0.380202	-0.0191163	-0.355201	1.32386	0.66734	1.35896	-0.103029	0.586939	0.593417	0.392819	-0.386073	-0.40514	-0.0929863	0.253335	-0.335529	-0.0906838	0.0906141	-0.29751	0.194989	1.41762	1.20027	-1.46929	0.00885886	0.627377	0.636455	-0.318395	0.316146	-0.26982	-0.0916301	0.178827	-0.575476	0.101292	0.659638	0.189804	-0.300844	-1.62639	0.0184193	1.24542	-0.209637	0.442116	0.446241	0.554364	-0.54597	-0.601405	0.102768	0.539411	-0.638718	0.104891	0.366401	0.187126	-0.302517	-2.09862	0.0251416	0.75731	-0.119384	0.444534	0.448696	0.552378	-0.544003	-0.666611	0.106553	0.23126	-0.702386	0.108685	0.0579263	-0.355564	-0.0103519	-2.17484	0.0706929	-0.0699849	-0.0240909	0.693316	0.702651	-0.112834	0.113411	-0.598017	0.108541	0.0926682	0.00726513	-0.198872	0.802165	0.259921	-0.242845	-1.10131	-0.64118	0.896612	-0.187488	0.368651	0.371669	0.606888	-0.598035	-0.0867337	-0.196753	0.616629	-0.155425	-0.195204	0.481044	0.239853	-0.262685	-1.45181	-0.599517	0.549392	-0.100063	0.392082	0.395449	0.591668	-0.582942	-0.225685	-0.193201	0.309917	-0.309238	-0.19082	0.106415	-0.29286	-0.201905	-2.09459	0.0432898	0.599196	0.00632388	0.697041	0.705829	0.0908574	-0.0876591	-0.117549	-0.189621	0.0568339	0.00609795	0.201093	0.807325	0.220855	-0.278847	8.55876	-0.388956	1.07045	-0.187488	0.41228	0.41595	0.577439	-0.568837	-0.0592187	0.20345	0.609861	-0.10695	0.205172	0.46556	-0.00248901	-0.355706	-3.75664	2.29713	3.47998	-0.0871027	0.577751	0.584069	0.406587	-0.399691	-0.0422247	0.207597	0.292269	0.034746	0.21048	0.0861933	-0.350816	-0.0588319	3.46158	2.32502	-1.92535	0.0569583	0.699455	0.708728	-0.064458	0.0656732	0.229393	0.21058	0.122479
0.00615	0.00673721	0.00111965	0.80475	0.353812	0.0367401	0.596414	-1.10482	0.175171	-0.187589	0.0873958	0.0864725	0.706374	-0.69708	-0.176549	0.00118016	0.75863	-0.574833	-0.0986795	0.657047	-0.0160828	-0.35535	1.163	0.655283	1.01527	-0.209633	0.585199	0.591638	0.395482	-0.388717	-0.52748	-0.0970791	0.543539	-0.459337	-0.094776	0.380198	-0.0193054	-0.35519	1.32089	0.667629	1.35817	-0.103028	0.586956	0.593426	0.392795	-0.386059	-0.405056	-0.0929833	0.253335	-0.335434	-0.090684	0.0906184	-0.297405	0.195148	1.41462	1.19862	-1.46868	0.00885681	0.627372	0.636437	-0.318417	0.316169	-0.269732	-0.0916293	0.178836	-0.575415	0.101303	0.659624	0.189688	-0.300917	-1.62623	0.0184749	1.24559	-0.209633	0.442096	0.446216	0.554376	-0.545994	-0.601354	0.102777	0.539399	-0.638681	0.104897	0.366393	0.187017	-0.302584	-2.09834	0.0251812	0.757528	-0.119358	0.444508	0.448665	0.552396	-0.544032	-0.666588	0.106557	0.231254	-0.702382	0.108686	0.0579241	-0.355567	-0.0102248	-2.1746	0.0709365	-0.0701713	-0.024044	0.693329	0.702651	-0.112797	0.113372	-0.598009	0.108543	0.0926547	0.00731958	-0.198863	0.802173	0.259821	-0.242952	-1.10073	-0.641103	0.896846	-0.187589	0.368636	0.371651	0.606892	-0.598052	-0.0866895	-0.196746	0.616642	-0.155388	-0.195199	0.481062	0.23975	-0.262779	-1.45236	-0.599415	0.549817	-0.100126	0.392063	0.395426	0.591676	-0.582962	-0.225661	-0.193199	0.30994	-0.309228	-0.19082	0.106443	-0.292933	-0.201799	-2.09507	0.0434578	0.599069	0.00629897	0.697042	0.705819	0.0908915	-0.0876985	-0.117545	-0.189623	0.0568423	0.00615485	0.201102	0.807327	0.220605	-0.279044	8.56195	-0.388292	1.07081	-0.187589	0.412403	0.416072	0.577344	-0.568755	-0.0590773	0.203457	0.609835	-0.106747	0.205178	0.465513	-0.00258802	-0.355705	-3.76262	2.29646	3.48215	-0.0871331	0.577717	0.584027	0.406637	-0.399751	-0.0420541	0.207599	0.29221	0.0348779	0.210479	0.08612	-0.350853	-0.0586075	3.45918	2.32397	-1.92557	0.0569274	0.699455	0.708716	-0.0645209	0.0657321	0.229518	0.210577	0.122439
